1885299,Lucky Them (2013),Drama
1885300,Best Man Down (2012),Comedy|Drama
1885331,Paris-Manhattan (2012),Comedy|Romance
1885335,Pelotero (2011),Documentary|Drama|Sport
1886493,Catch .44 (2011),Action|Drama|Thriller
1887748,Sawney, Flesh of Man (2012)
1887785,La leggenda di Kaspar Hauser (2012),Drama|Mystery
1889414,Love After Sunrise (2011),Short|Comedy|Drama|Romance
1890373,Kriegerin (2011),Drama
1890375,Crawlspace (2012),Sci-Fi|Thriller
1890377,Bienvenue à bord (2011),Comedy
1890391,El muerto y ser feliz (2012),Drama
1890417,Halley (2012),Drama|Horror
1890486,Nor'easter (2012),Drama|Thriller
1890493,Oosaravelli (2011),Action|Comedy|Romance
1891757,Bol (2011),Crime|Drama|Thriller
1891769,Le tableau (2011),Animation
1891788,È stato il figlio (2012),Comedy|Drama
1891806,From the Ashes (2011),Documentary
1891845,Le jour des corneilles (2012),Animation
1891884,Once Upon Ay Time in Mumbai Dobaara! (2013),Action|Crime|Drama
1891892,Quiz (2012),Thriller
1891917,Slow Southern Steel (2011),Documentary|History|Music
1891974,Gyakuten saiban (2012),Comedy|Crime|Drama|Mystery|Thriller
1893195,A.C.A.B., All Cops Are Bastards (2012)
1893256,Hummingbird (2013),Action|Thriller
1893326,Scatter My Ashes at Bergdorf's (2013),Documentary
1893409,Ye Stupid Pyar (2011),Romance
1894476,How I Live Now (2013),Action|Drama|Thriller|War
1894616,Awaken (2012),Drama|Romance|Sci-Fi
1895291,A Visit to Santa (1963),Short|Fantasy
1895334,Dimanche (2011),Animation|Short
1895373,Great Wall, My Love (2011)
1895545,Teus Olhos Meus (2011),Drama
1899142,Combustión (2013),Action
1899240,Material (2012),Comedy|Drama
1899270,Quelques heures de printemps (2012),Drama
1899284,The Secret of Permanency (2012),Drama
1899324,The Letter (2012),Drama|Thriller
1899353,Serbuan maut (2011),Action|Crime|Thriller
1900854,Comes a Bright Day (2012),Romance
1900893,Himizu (2011),Crime|Drama
1900908,Klip (2012),Drama
1900920,Lip Service (2013),Drama|Romance
1900946,One Day on Earth (2012),Documentary
1900960,Qué Joyitas! (2011),Comedy
1901040,Wrong (2012),Comedy|Drama
1904833,Akkarakazhchakal - The Movie (2011),Comedy
1904887,En fiende att dö för (2012),History|Thriller
1904929,Il comandante e la cicogna (2012),Comedy
1904937,Kaiji 2, Jinsei dakkai gêmu (2011)
1904996,Parker (2013),Action|Crime|Thriller
1905040,The Dyatlov Pass Incident (2013),Thriller
1905041,Fast & Furious 6 (2013),Action|Crime|Thriller
1905042,Standing Up (2013),Family
1905071,Toomelah (2011),Drama
1906329,As Cool as I Am (2013),Comedy|Drama
1906426,Michael (2011),Drama|Thriller
1906518,Yes or No, Yaak Rak Gaw Rak Loey (2010)
1907614,Alter Egos (2012),Comedy
1907639,Hardflip (2012),Action|Drama
1907668,Flight (2012),Drama
1907707,LUV (2012),Drama
1907731,Nobody Walks (2012),Drama
1907761,Stanley Ka Dabba (2011),Comedy|Drama|Family
1907779,The Dinosaur Project (2012),Adventure|Sci-Fi|Thriller
1908471,Catching Hell (2011),Documentary|Sport
1911553,Comme un chef (2012),Comedy
1911555,Csicska (2011),Short
1911600,Miss Bala (2011),Crime|Drama|Thriller
1911607,Nova Zembla (2011),Drama|History
1911644,The Call (2013),Thriller
1911658,Penguins of Madagascar (2014),Animation|Adventure|Comedy
1911662,Vehicle 19 (2013),Thriller
1912398,God Bless America (2011),Comedy|Drama
1912518,Utomlennye solntsem 2 (2011),Drama
1912982,A Little Bit Zombie (2012),Comedy|Horror
1913166,Nurse 3-D (2013),Thriller
1913178,The Crown and the Dragon (2013),Adventure|Fantasy
1915551,Devrimden sonra (2011),Drama
1915581,Magic Mike (2012),Comedy|Drama
1916749,The Time Being (2012),Mystery
1916763,Zombex (2013),Horror|Thriller
1918669,Ambrosia (2012),Drama
1918727,California Solo (2012),Drama
1918758,Dale Archdale (2011),Short|Comedy
1918806,Entrance (2012),Drama|Horror|Thriller
1918886,Joker (2012),Comedy|Sci-Fi
1918927,Luv Ka the End (2011),Comedy|Drama
1918965,Murder 2 (2011),Action|Crime|Drama|Thriller
1919090,Stash House (2012),Thriller
1919137,Wang de cheng yan (2012),Action|History
1919174,Tot altijd (2012),Drama
1920849,Bachelorette (2012),Comedy|Romance
1920945,Good Vibrations (2012),Biography|Music
1920976,Jesus Loves Me (2012),Comedy
1921064,Pompeii (2014),Action|Adventure|Drama
1921070,Pusher (2012),Action|Crime|Thriller
1921111,The Child (2012),Thriller
1921149,Trash (2014),Adventure|Drama|Thriller
1922545,Anjathe (2008),Thriller
1922551,Arirang (2011),Documentary|Drama
1922612,Glee, The 3D Concert Movie (2011)
1922675,Okhotnik (2011),Drama
1922685,Phantom (2013),Thriller
1922689,Plan C (2012),Comedy|Crime|Thriller
1922721,Skoonheid (2011),Drama
1922736,Tatsumi (2011),Animation|Biography|Drama
1922751,The Look (2011),Documentary
1922767,Tous au Larzac (2011),Documentary|News
1922777,Sinister (2012),Horror|Mystery|Thriller
1922788,Winak? (2011),Short|Comedy
1924273,Promoción fantasma (2012),Adventure|Comedy|Fantasy
1924277,Grupo 7 (2012),Action|Drama|Thriller
1924334,Occupied (2011),Thriller
1924354,Que pena tu boda (2011),Comedy
1924394,The Angels' Share (2012),Comedy|Drama
1924396,La migliore offerta (2013),Drama|Romance
1924429,Trance (2013),Crime|Drama|Thriller
1924435,Let's Be Cops (2014),Action|Comedy
1925421,Elena (2011),Drama
1925431,Fire with Fire (2012),Action|Crime|Drama|Thriller
1925435,Frankenstein's Army (2013),Action|Horror
1925466,Mall (2014),Drama
1925479,Officer Down (2013),Crime|Drama
1925518,The Protector 2 (2013),Action
1926313,Pyaar Ka Punchnama (2011),Comedy|Drama|Romance
1927012,Dead Shadows (2012),Horror
1927067,Jump (2012),Drama
1927073,La misura del confine (2011),Drama
1927172,True Love (2012),Thriller
1928123,Before Dawn (2012),Horror
1928189,I più grandi di tutti (2011),Comedy
1928329,Linhas de Wellington (2012),Drama|History|War
1928330,Bad Ass (2012),Action|Drama
1928335,Kill 'em All (2012),Action|Crime|Thriller
1928337,Mine Games (2012),Thriller
1928340,The Philosophers (2013),Drama|Fantasy|Sci-Fi|Thriller
1929178,Hollywood Banker (2014),Documentary
1929235,Dolphin Boy (2011),Documentary
1929263,Heaven Is for Real (2014),Drama
1929308,Magic Magic (2013),Thriller
1930294,Black Rock (2012),Horror|Thriller
1930344,Give Me the Banjo (2011),Documentary
1930355,Hitting the Wall (2011),Drama|Romance|Sport
1930458,Red Line (2013),Thriller
1930546,Arthur Newman (2012),Comedy|Drama
1931388,Beware of Mr. Baker (2012),Documentary
1931435,The Big Wedding (2013),Comedy
1931466,Knife Fight (2012),Drama
1931470,La guerre est déclarée (2011),Drama
1931533,Seven Psychopaths (2012),Comedy|Crime
1931551,The 25th Reich (2012),Action|Adventure|Fantasy|Sci-Fi
1931601,Venom (2011),Thriller
1931602,Very Good Girls (2013),Drama
1932695,Rengô kantai shirei chôkan, Yamamoto Isoroku (2011)
1932718,Thanks for Sharing (2012),Comedy|Drama
1932767,What Maisie Knew (2012),Drama
1934195,The Occupants (2014),Thriller
1934205,Ce que le jour doit à la nuit (2012),Drama|Romance
1934231,Delhi Belly (2011),Comedy|Crime|Drama
1934234,Diaz, Don't Clean Up This Blood (2012)
1934260,Fred Won't Move Out (2012),Drama
1934269,Yossi (2012),Drama|Romance
1934458,Under the Bed (2012),Horror
1934487,Zenne Dancer (2012),Drama
1935065,Not Suitable for Children (2012),Comedy|Romance
1935156,Jodorowsky's Dune (2013),Documentary|Sci-Fi
1935179,Mud (2012),Drama
1935277,Road to Juarez (2013),Action|Thriller
1935742,Cupcakes (2013),Comedy
1935785,Mi-hwak-in-dong-yeong-sang (2012),Horror|Mystery
1935828,Jim Jefferies Alcoholocaust (2010),Comedy
1935870,Piedra, Papel o Tijera (2012)
1935896,The ABCs of Death (2012),Horror
1935902,The Brass Teapot (2012),Comedy|Fantasy|Thriller
1935914,Los últimos días (2013),Adventure|Thriller
1935940,Get Santa (2014),Comedy|Family
1937118,Casse-tête chinois (2013),Comedy|Drama|Romance
1937133,De l'autre côté du périph (2012),Comedy
1937149,El cuerpo (2012),Thriller
1937264,Now Is Good (2012),Drama|Romance
1937269,One Small Hitch (2013),Comedy|Romance
1937339,Sseo-ni (2011),Drama
1937390,Nymphomaniac (2013),Drama
1937449,At Any Price (2012),Drama|Thriller
1937506,The Philly Kid (2012),Action|Drama|Sport
1939659,Carrie (2013),Drama|Horror
1939753,The Big Fix (2012),Documentary
1939787,Wild Eyes, The Abby Sunderland Story (2011)
1941466,Blood-C, The Last Dark (2012)
1941638,Sadda Adda (2011),Comedy|Drama
1941668,Taistelu Näsilinnasta 1918 (2012),Drama|War
1941717,Vulnerables (2012),Thriller
1942060,El amigo alemán (2012),Drama|Romance|War
1942787,3 Holiday Tails (2011),Comedy|Family|Romance
1942828,Children of Sorrow (2012),Horror
1942831,Company (2011),Comedy|Drama|Musical
1942884,Indie Game, The Movie (2012)
1942913,Lost on Purpose (2013),Drama
1942929,Italian Movies (2012),Comedy
1942989,The Citizen (2012),Drama
1943765,Morgan (2012),Drama
1943873,You've Been Trumped (2011),Documentary
1945034,Una pistola en cada mano (2012),Comedy
1945039,Adaminte Makan Abu (2011),Drama
1945062,About Cherry (2012),Drama
1945081,Dva dnya (2011),Comedy|Drama|Romance
1945084,Everly (2014),Action|Thriller
1945087,In Our Nature (2012),Drama
1946205,El Gusto (2011),Documentary
1946285,Kirin no tsubasa, Gekijouban Shinzanmono (2011)
1946289,L'homme qui rit (2012),Drama
1946298,Le guetteur (2012),Crime
1946381,Red Sky (2014),Action
1946421,The Captains (2011),Documentary
1947998,Dear God No! (2011),Horror
1948003,Down by the River (2011),Documentary
1948150,Singham (2011),Action|Crime|Drama
1949548,Heroine (2012),Drama
1950175,Forever and a Day (2011),Drama
1951090,Breaking the Taboo (2011),Documentary
1951095,Child of God (2013),Drama
1951133,Funeral Kings (2012),Comedy|Drama
1951166,Le capital (2012),Drama
1951181,The Immigrant (2013),Drama|Mystery|Romance|Thriller
1951216,The Look of Love (2013),Biography|Comedy|Drama
1951218,Piggy (2012),Thriller
1951261,The Hangover Part III (2013),Comedy
1951264,The Hunger Games, Catching Fire (2013)
1951265,The Hunger Games, Mockingjay - Part 1 (2014)
1954204,A Beautiful Soul (2012),Drama
1954206,The Dirty Picture (2011),Biography|Comedy|Drama
1954315,Borgman (2013),Thriller
1954318,Canela (2012),Comedy|Drama|Family
1954352,Crooked Arrows (2012),Drama|Sport
1954470,Gangs of Wasseypur (2012),Action|Crime|Drama|Thriller
1954598,Ladies vs. Ricky Bahl (2011),Comedy|Drama
1954701,Oh Boy (2012),Comedy|Drama
1954780,Rise of the Animals (2011),Adventure|Comedy|Horror
1954811,See Girl Run (2012),Romance
1954818,Shatru (2011),Action|Crime|Drama
1954843,Space Milkshake (2012),Comedy|Sci-Fi
1956620,Sex Tape (2014),Comedy
1956630,Slice and Dice, The Slasher Film Forever (2012)
1956655,The Ganzfeld Haunting (2014),Horror|Thriller
1956669,The River Used to Be a Man (2011),Drama
1957938,Narcopolis (2014),Mystery|Sci-Fi|Thriller
1958007,Roadside (2013),Drama|Horror|Mystery
1958043,The Houses October Built (2014),Documentary|Horror
1959332,American Mary (2012),Horror|Thriller
1959346,À l'aveugle (2012),Action|Thriller
1959409,Imaginaerum (2012),Drama|Fantasy|Musical
1959438,Kiss of the Damned (2012),Horror
1959490,Noah (2014),Adventure|Drama
1961192,Marie Krøyer (2012),Biography|Drama
1961438,Nicky's Family (2011),Documentary|Biography|Drama
1961675,Yeralti (2012),Drama
1964580,By Bogdanovich (2011),Biography
1964624,Dans la maison (2012),Mystery|Thriller
1964630,Dead Inside (2011),Horror
1964634,Deer Crossing (2012),Crime|Drama|Horror
1964773,Hide Your Smiling Faces (2013),Drama
1964795,Il rosso e il blu (2012),Drama
1965017,På bølgelengde (2011),Comedy
1965057,Run for Your Wife (2012),Comedy
1965065,Save the Date (2012),Comedy|Romance
1965118,Strike One (2012),Drama|Action|Crime
1965162,Boys of Abu Ghraib (2014),Drama|Thriller|War
1965203,The Palace (2011),Short|Drama|Thriller|War
1966396,Dark Girls (2011),Documentary
1966465,Hell and Mr. Fudge (2012),Drama
1966566,Stalingrad (2013),Action|War
1966604,The Imposter (2012),Documentary|Biography
1967545,Labor Day (2013),Drama
1969062,Infinitely Polar Bear (2014),Comedy|Drama
1971325,Autómata (2014),Sci-Fi|Thriller
1971352,Compliance (2012),Crime|Drama|Thriller
1971397,Favor (2013),Thriller
1971514,Salvo (2013),Crime|Drama|Romance
1971558,The Sleeper (2012),Horror|Thriller
1972571,A Most Wanted Man (2014),Thriller
1972646,Eames, The Architect & The Painter (2011)
1972663,Into the Abyss (2011),Documentary
1972752,Shockwave Darkside (2014),Action|Sci-Fi
1972779,The Best of Me (2014),Drama|Romance
1972819,And While We Were Here (2012),Drama
1974393,Ghost of Goodnight Lane (2014),Comedy|Horror
1975158,Finding Joy (2013),Comedy
1975159,7500 (2014),Action|Horror|Mystery
1975249,6 Bullets (2012),Action|Crime|Thriller
1975283,The Greatest Movie Ever Rolled (2012),Documentary
1976000,The Two Faces of January (2014),Thriller
1976989,Love and Honor (2013),Drama|Romance|War
1977087,Tom Sawyer &amp, Huckleberry Finn (2014)
1977739,Call Girl (2012),Drama|Thriller
1977895,Resolution (2012),Horror|Mystery|Thriller
1977941,The Cottage (2012),Thriller
1978428,Dumbbells (2014),Comedy
1978524,Schlussmacher (2013),Comedy
1978532,Someone Marry Barry (2014),Comedy
1978567,The Reef 2, High Tide (2012)
1979172,A Liar's Autobiography, The Untrue Story of Monty Python's Graham Chapman (2012)
1979283,Nisos 2, To kynigi tou hamenou thisavrou (2011)
1979309,ReGOREgitated Sacrifice (2008),Horror
1979319,Rurôni Kenshin, Meiji kenkaku roman tan (2012)
1979320,Rush (2013),Action|Biography|Drama|Sport
1980033,Ai to makoto (2012),Musical|Romance
1980209,Pain & Gain (2013),Action|Comedy|Drama|Thriller
1980219,Razend (2011),Drama
1980911,All in Good Time (2012),Comedy
1980929,Can a Song Save Your Life? (2013),Comedy|Drama|Music
1980959,Los condenados (2012),Mystery
1980986,Housefull 2 (2012),Comedy|Romance
1981080,Tai Chi 0 (2012),Action|Drama
1981107,The Young and Prodigious T.S. Spivet (2013),Adventure|Drama|Family
1981115,Thor, The Dark World (2013)
1981140,Wasteland (2012),Crime|Drama|Thriller
1981142,Westwind (2011),Comedy|Drama|Romance
1981677,Pitch Perfect (2012),Comedy|Music|Romance
1981690,Stolen Seas (2012),Documentary|Adventure|Crime|News
1982113,Gerhard Richter - Painting (2011),Documentary
1982177,Exit Marrakech (2013),Drama
1982882,True Bloodthirst (2012),Action|Horror|Sci-Fi
1984110,Among Friends (2012),Comedy|Horror
1984153,Excision (2012),Comedy|Drama|Horror
1984177,Hwa-i-teu, Jeo-woo-eui Mel-lo-di (2011)
1985017,Atlas Shrugged II, The Strike (2012)
1985019,Austenland (2013),Comedy|Romance
1985061,DisCONNECTED (2011),Drama
1985966,Cloudy with a Chance of Meatballs 2 (2013),Animation|Comedy|Family|Sci-Fi
1986034,I Against I (2012),Crime|Thriller
1986164,Sneezing Baby Panda - The Movie (2014),Adventure|Comedy|Family
1986806,DC Showcase, Catwoman (2011)
1986825,Els nens salvatges (2012),Drama
1986843,Un plan parfait (2012),Action|Adventure|Comedy|Romance
1986857,Hijacked (2012),Action|Thriller
1986953,Storage 24 (2012),Horror|Sci-Fi
1986994,The Wicked (2013),Action|Horror|Thriller
1987018,Un heureux événement (2011),Comedy|Drama
1988621,Exists (2014),Horror
1988689,Xi ai ye pu (2011),Comedy|Drama|Romance
1988781,Seven Below (2012),Thriller|Horror
1988837,When Louis Met... Max Clifford (2002),Documentary
1989475,Chained (2012),Horror|Thriller
1989485,Dead Before Dawn 3D (2012),Adventure|Comedy|Horror
1989593,Red Hook Summer (2012),Drama
1989712,Da-reun na-ra-e-seo (2012),Drama
1990181,Brake (2012),Crime|Thriller
1990216,Rechargé (2012),Action|Drama
1990217,El artista y la modelo (2012),Drama
1990314,Robot & Frank (2012),Comedy|Crime|Drama|Sci-Fi
1990352,The Island President (2011),Documentary
1990422,My Best Day (2012),Comedy
1991198,Teen Choice 2011 (2011),
1991245,Chernobyl Diaries (2012),Horror|Sci-Fi
1992127,El yazisi (2012),Comedy|Drama
1992147,Love Sick Love (2012),Thriller
1992193,Pandora's Promise (2013),Documentary
1992258,Tower Block (2012),Thriller
1993391,10 Rules for Sleeping Around (2013),Comedy
1995304,Fat Kid Rules the World (2012),Comedy
1995329,I Want Your Love (2012),Drama
1995341,It's a Disaster (2012),Comedy
1995346,Just Crazy Enough (2012),Comedy
1996196,Blood, Sweat + Vinyl
1996223,Crulic - drumul spre dincolo (2011),Animation|Biography|Drama
1996264,For a Good Time, Call... (2012)
1996310,Lore (2012),Drama|Thriller|War
1996342,Nothing Without You (2012),Action|Crime|Drama|Thriller
1996346,Woman Thou Art Loosed, On the 7th Day (2012)
1997402,King Naresuan 4 (2011),Drama|History|War
1997412,La huída (2011),Short|Adventure|Comedy|Fantasy
1998204,Die andere Heimat - Chronik einer Sehnsucht (2013),Drama|History
1998355,The Voorman Problem (2012),Short|Comedy|Drama
1998402,The Undershepherd (2012),Drama
1999110,Camino a Nahr al Bared (2009),Documentary
1999167,Gekijouban Naruto, Buraddo purizun (2011)
1999192,Laugh at My Pain (2011),Documentary|Comedy
1999987,Breathe In (2013),Drama
1999995,Would You Rather (2012),Horror|Thriller
2002626,Bokura ga ita, Part 2 (2012)
2002718,Machete Kills (2013),Action|Crime|Thriller
2002789,6 Degrees of Hell (2012),Horror
2004175,Blood Rites (2012),Horror
2004271,King's Faith (2013),Drama
2004279,Les adoptés (2011),Drama
2004304,Mission Blue (2014),Documentary|Drama
2004382,The Ballad of Mott the Hoople (2011),Documentary|Biography|Music
2004420,Neighbors (2014),Comedy
2004432,Wolf Creek 2 (2013),Horror|Thriller
2005156,BearCity 2, The Proposal (2012)
2005185,Concrete Blondes (2013),Action|Comedy|Crime
2005276,Long Distance Revolutionary, A Journey with Mumia Abu-Jamal (2012)
2005363,Tekken, Blood Vengeance (2011)
2005374,The Frozen Ground (2013),Thriller
2006040,A Fantastic Fear of Everything (2012),Comedy
2006721,Divorce Invitation (2012),Comedy|Romance
2006753,Heavenly Sword (2014),Animation
2006801,Night of the Living Dead, Resurrection (2012)
2006810,Papadopoulos & Sons (2012),Comedy|Drama
2006869,The Four Year Plan (2011),Documentary|Drama|Sport
2007360,Computer Chess (2013),Comedy
2007387,Go-ji-jeon (2011),Drama|History|War
2007413,Kwik (2011),Action|Comedy|Thriller
2007993,Sàidékè balái (2011),Action|Drama|History
2007995,Screaming in High Heels, The Rise & Fall of the Scream Queen Era (2011)
2008006,Tao jie (2011),Drama
2008012,The Freedom Chair (2011),Documentary|Short|Biography|Sport
2008513,First Position (2011),Documentary
2008562,Le grand soir (2012),Comedy
2009402,23 Minutes to Sunrise (2012),Drama|Fantasy
2009494,I Am a Dad (2010),Action|Crime|Drama
2009606,Believe (2013),Drama
2009643,Á annan veg (2011),Comedy|Drama
2010939,One Track Heart, The Story of Krishna Das (2012)
2010976,Devoured (2012),Drama|Horror|Thriller
2011110,Mad Max Renegade (2011),Short|Action
2011159,No Good Deed (2014),Thriller
2011183,Pastorela (2011),Comedy|Fantasy
2011265,Tchoupitoulas (2012),Documentary
2011276,The Banshee Chapter (2013),Horror|Thriller
2011351,Potechi (2012),Comedy
2011953,Keep the Lights On (2012),Drama
2011971,Monsieur Lazhar (2011),Comedy|Drama
2011995,Pinky Swear (2011),Short|Drama
2012011,Scenic Route (2013),Drama|Thriller
2012665,Repentance (2013),Horror|Thriller
2013293,Kaze tachinu (2013),Animation|Biography|Drama|History|Romance
2014198,Crimson Winter (2013),Drama|Fantasy
2014202,Dawn Rider (2012),Western
2014248,In Search of the Perfect Human Diet (2012),Documentary|History
2014338,Side by Side (2012),Documentary
2014346,Somebody Up There Likes Me (2012),Comedy
2014351,Spinning Plates (2012),Documentary
2014392,Violeta se fue a los cielos (2011),Biography
2015298,Autoluminescent, Rowland S. Howard (2011)
2015315,Poo-reun so-geum (2011),Action|Crime|Romance
2015381,Guardians of the Galaxy (2014),Action|Adventure|Sci-Fi
2015418,La flor (2011),Short|Drama
2015474,Over kanten (2012),Thriller
2015503,The Devil's Dozen (2013),Horror|Mystery|Thriller
2016894,Ek Tha Tiger (2012),Action|Romance|Thriller
2016940,Man of Tai Chi (2013),Action
2016959,Os 3 (2011),Drama
2017015,The Mexican Suitcase (2011),Documentary
2017020,The Smurfs 2 (2013),Animation|Comedy|Family|Fantasy
2017038,All Is Lost (2013),Action
2017486,Closer to the Moon (2013),Comedy|Drama
2017561,Xi You Jiang Mo Pian (2013),Adventure|Comedy|Fantasy
2017709,Father of Lights (2012),Adventure
2018086,Camille Claudel, 1915 (2013)
2018136,Devil's Mile (2014),Action|Crime|Horror
2020110,The Kick (2011),Action|Sport
2023367,Abrir puertas y ventanas (2011),Drama
2023453,Diary of a Wimpy Kid, Dog Days (2012)
2023587,Mama (2013),Horror
2023690,Sightseers (2012),Comedy
2023765,The Unspeakable Act (2012),Drama
2024432,Identity Thief (2013),Comedy|Crime
2024469,Non-Stop (2014),Action|Mystery|Thriller
2024506,Straight A's (2013),Comedy|Drama
2024519,The Broken Circle Breakdown (2012),Drama
2024544,12 Years a Slave (2013),Biography|Drama|History
2025506,Beul-la-in-deu (2011),Drama|Thriller
2025526,Choi-jong-byeong-gi Hwal (2011),Action|History
2025658,Voci nel buio (2013),Drama|Family|War
2025667,Smiley (2012),Horror
2027064,Blue Caprice (2013),Crime|Drama
2027136,Kristy (2014),Horror
2027140,L'écume des jours (2013),Drama|Fantasy
2027154,Love Bite (2012),Comedy|Horror
2027178,O Homem do Futuro (2011),Comedy|Fantasy|Sci-Fi
2027231,Perfect Sisters (2014),Crime|Drama|Mystery
2027265,Une vie meilleure (2011),Drama
2028530,Paradise Lost 3, Purgatory (2011)
2032557,The Reluctant Fundamentalist (2012),Thriller
2033372,Small Fry (2011),Animation|Short
2033981,Downloaded (2013),Documentary
2034031,Laggies (2014),Drama
2034085,Punk in Africa (2012),Documentary|History|Music
2034139,The Last Exorcism Part II (2013),Horror|Thriller
2035599,Pink Ribbons, Inc. (2011)
2035630,Starlet (2012),Drama
2035670,The Wedding Video (2012),Comedy
2036376,Girls Against Boys (2012),Drama|Thriller
2036388,Io sono Li (2011),Drama
2036416,Na xie nian, wo men yi qi zhui de nu hai (2011)
2039345,Grand Piano (2013),Thriller
2039360,Just Like Being There (2012),Documentary
2039369,Mato Sem Cachorro (2013),Comedy
2039393,The Gambler (2014),Crime|Drama|Thriller
2040281,Beauty Is Embarrassing (2012),Documentary|Biography|Comedy
2040537,The Coalition (2013),Comedy|Romance
2040560,The Pact (2012),Horror|Mystery|Thriller
2040578,Alien Uprising (2012),Sci-Fi
2041321,Bunohan (2011),Action|Drama
2041331,sxtape (2013),Horror
2041488,Thunderstruck (2012),Comedy|Family
2041529,Tomorrow We Disappear (2013),Documentary|Drama
2042432,Wo 11 (2011),Drama
2042568,Inside Llewyn Davis (2013),Drama|Music
2042583,La jaula de oro (2013),Drama
2043865,Get Married If You Can (2014),Comedy
2043900,Last Call at the Oasis (2011),Documentary
2043931,Neil Young Journeys (2011),Documentary|Music
2043932,New Kids Nitro (2011),Action|Comedy
2043933,Night Moves (2013),Drama
2043979,Róza (2011),Drama|War
2044040,The Last Gladiators (2011),Documentary
2044729,A Glimpse Inside the Mind of Charles Swan III (2012),Comedy
2044801,Kite (2014),Action|Drama
2046090,Fin (2012),Thriller
2047802,Männer zum Knutschen (2012),Comedy|Romance
2047809,No Way Out (2011),Short|Horror
2048688,8,46 (2011)
2048770,I'll Follow You Down (2013),Drama|Mystery|Sci-Fi
2048875,Tentacle 8 (2014),Drama|Mystery
2048877,The Ambassador (2011),Documentary
2049474,Italy, Love It
2049511,No Tell Motel (2012),Horror
2049590,We Are Young (2013),Comedy|Romance
2049621,Prtljag (2011),Short|Drama|Family
2050633,The Barrens (2012),Horror
2050634,The Backwater Gospel (2011),Animation|Short|Horror
2051831,Billy Club (2013),Comedy|Horror
2051850,Counterpunch (2013),Action|Biography|Drama|Sport
2051879,Europa Report (2013),Sci-Fi|Thriller
2051886,Gang of Roses 2, Next Generation (2012)
2051894,Home Run (2013),Drama|Sport
2051941,Muzi v nadeji (2011),Comedy|Drama|Romance
2053320,8-Ball (2011),Short|Drama
2053339,Brave Hearts, Umizaru (2012)
2053352,Diana Vreeland, The Eye Has to Travel (2011)
2053423,Revenge for Jolly! (2012),Comedy|Drama
2053425,De rouille et d'os (2012),Drama|Romance
2053463,Side Effects (2013),Crime|Drama|Thriller
2054790,Michael Kohlhaas (2013),Drama|History
2054817,The Disappeared (2012),Drama|Mystery
2055587,American Breakdown (2008),Comedy|Drama
2055590,Appartamento ad Atene (2011),Drama|War
2055709,Penthouse North (2013),Thriller
2055765,The English Teacher (2013),Comedy|Drama
2055777,Ra'ehat al jannah (2011),Short|Drama|Thriller
2055800,Vücut (2011),Drama
2056520,Arcadia (2012),Drama
2056582,Fuckbuddies (2011),Short|Comedy
2056740,The Lesser Blessed (2012),Drama
2057445,No Other Woman (2011),Drama
2057449,Occupation, Fighter (2011)
2057455,Planet of Snail (2011),Documentary|Drama
2057931,Der Verdingbub (2011),Drama
2057956,Crocodile in the Yangtze (2012),Documentary|Biography
2057966,Impunity (2010),Documentary
2058107,The Railway Man (2013),Biography|Drama
2058645,Losses (2011),Short|Action
2058710,The Mark (2012),Action|Fantasy|Sci-Fi
2059171,13 Sins (2014),Horror|Thriller
2059180,Alien Repair Guy (2013),Short|Comedy|Sci-Fi
2059193,Fatal Call (2012),Thriller
2059244,Main dans la main (2012),Musical
2059255,No (2012),Drama|History
2059318,Third Contact (2011),Mystery|Sci-Fi|Thriller
2060525,Manborg (2011),Action|Adventure|Comedy|Fantasy|Horror|Sci-Fi
2060540,Patton Oswalt, Finest Hour (2011)
2061702,Hotarubi no mori e (2011),Animation|Drama|Fantasy
2061712,Interview with a Hitman (2012),Action|Thriller
2061756,Muhammad Ali's Greatest Fight (2013),Drama
2061822,Devil Seed (2012),Horror
2061861,You Really Fucked Me Back There. (2011),Short|Comedy|Drama
2061869,Zonbi asu (2011),Comedy|Horror
2062559,Invasor (2012),Thriller
2062575,La vida precoz y breve de Sabina Rivas (2012),Adventure|Drama|Romance
2062580,Love You You (2011),Romance
2062603,Noget i luften (2011),Comedy
2062622,Postman Pat, The Movie (2014)
2062645,Hecho en México (2012),Documentary|History|Music|Musical
2062969,L'enfant d'en haut (2012),Crime|Drama
2062989,Ouwehoeren (2011),Documentary|Biography
2062990,Plan de table (2012),Comedy|Romance
2062996,Something from Nothing, The Art of Rap (2012)
2063011,Jik zin (2012),Action|Drama
2063013,Tong que tai (2012),Drama
2063618,Casi treinta (2014),Comedy
2063666,Hello I Must Be Going (2012),Comedy|Drama|Romance
2063719,Match 64 (2011),Documentary|Sport
2063745,Kya Dilli Kya Lahore (2014),Drama|History|War
2063781,Smashed (2012),Comedy|Drama
2063782,Soi-lát-daa-laen (2011),Horror
2063834,Thrive (2011),Sci-Fi
2064713,A Band Called Death (2012),Documentary
2064745,Web Junkie (2013),Documentary|Drama
2064816,I, Me aur Main (2013)
2064905,Prank (2013),Crime
2064968,The Longest Week (2014),Comedy|Drama
2065877,Apostle Peter and the Last Supper (2012),Drama|History
2065898,Chasing Shakespeare (2012),Drama|Romance
2066123,The Profane Exhibit (2013),Horror
2066141,Totalmente Inocentes (2012),Comedy
2066176,Any Day Now (2012),Drama
